id,text,keywords,funny,category
2063,"Va por la selva Tarzán (el hombre mono), de pronto se encuentra con un ratoncito y le dice:
- Tan chiquito y con bigotes............?
El ratón lo mira con cara maliciosa y le responde:
- Y tú..........? Tan grandote y con pañal..........?","tarzán,monos,ratones,pañales",2,animales
2064,Iba un barquito de vela y se apagó.,"velas,barcos",1,otros
2065,"Se encuentran viajando en un tren un alemán y un español.
-El español, para romper el hielo y con ánimo de hacer amigos, le pregunta al alemán: 
Y usted ¿De qué parte de Alemania es?
-El alemán muy amable le responde.Soy de Baden-Baden.
 y usted ¿de donde es? 
-El español, andaluz para más señas, le responde:
Pues mire usted…yo soy del Puerto de Santa María-Puerto de Santa María.","alemanes,españoles,trenes",2,regionales
2066,"Un tipo va al África y, para no sentirse tan solo, decide llevar a su perro, un chihuahua mariquita. El primer día del safari, el animal, muy contento, se pone a corretear detrás de las mariposas y cuando menos se lo esperó ya se había separado del grupo.
El chihuahua, desesperado, empezó a buscarlos cuando, en eso, ve que una pantera muy enfurecida se dirigía hacia él dispuesta a comérselo.
Asustado, rápidamente piensa qué hacer; ve unos huesos que estaban junto a él y los empieza a morder con mucha ferocidad. Justo cuando la pantera lo iba a atacar, el perro exclama:
- ¡Mmmmmm, qué rica pantera me acabo de comer! 
La pantera, al escuchar eso, se frena con estruendo y huye muy asustada mascullando:
- ¡Jodido perro, por poco me come a mí también! 
Pero arriba de un árbol, estaba un mono cabrón que vio todo lo que había pasado. Éste se baja muy rápido y va tras la pantera para contarle todo lo que vio. Al escuchar aquello, la pantera, muy enojada, le ordena al mono:
- Súbete, vamos a buscar a ese maldito perro para ver quién se come a quién.
El perro mariquita se da cuenta que la pantera viene, con el simio trepado, dispuesta a todo. En un instante, el perro adivina que el mono fue con el chisme pero en lugar de correr, se da la vuelta como si no hubiera visto nada y se pone a leer un periódico. Cuando la pantera ya lo iba a atacar, el perro se queja:
-¡Puto mono de los cojones!!!, hace como media hora que lo mandé por otra pantera y todavía no regresa!","panteras,perros,monos",3,animales
2067,"¿Qué se esconde detrás de la marca de quesitos la vaca que ríe?
- El toro que empuja!","vacas,toros,quesos",2,animales
2068,"Rajoy y su chófer se trasladan por carretera al Valle de los Caídos, cuando cerca de Alcalá de Henares súbitamente aparece un cerdo, y sin poder evitarlo lo atropella, matándolo instantáneamente. Rajoy le dice a su chófer:
- Localiza la granja de donde proviene y explícales lo sucedido, hay que reclamar los daños que nos ha ocasionado.
Tres horas más tarde, regresa el chófer tambaleándose, con una botella de vino en la mano,una caja de puros “Farias” en la otra y el cabello y la ropa totalmente desarreglados.
- ¿Qué ha pasado? – pregunta Rajoy a su chófer,
Y este le responde:
- Encontré al granjero dueño del cerdo y me regaló esta botella de vino, su mujer los puros “Farias” y su hermosa hija me hizo el amor tres veces de una manera salvaje.
- ¡¡¡Po´s, po´s!!!, ¿Que les dijiste?
- Les dije:
- Soy el chófer del Sr. Rajoy y acabo de matar al cerdo!!","granjas,granjeros,puros,chóferes,cerdos,Rajoy",2,profesiones
2069,"Dos amigas:
- Rosa, ya no se que hacer, ningún tío se quiere acostar conmigo porque me huele el coño a cebolla.
Y su amiga le contesta:
- No te preocupes yo tengo un amigo que no tiene olfato y no tendrás problemas.
Entonces se van a la cama y el tío le dice:
- Joder nena!! a ti te huele el coño a cebolla no?
- Pero que dices loco si tu no tienes olfato...
- Ya pero me estoy pegando un hartón de llorar que no veas.","olfato,cebollas",2,sexo
2070,"Jaimito en el colegio. La profesora le pregunta.
- A ver Jaimito dime una palabra que contenga la letra M.
Jaimito se lo piensa y finalmente contesta:
- Sartén!
- Pero Jaimito, no ves que Sartén no contiene ninguna M.
- Bueno... Tiene un Mango... para agarrarla...","letras,colegios,sartenes",1,familia
2071,"Un niño de 3 años se estaba mirando sus testículos mientras se bañaba.
- ""Mamá"" preguntó, ¿Este es mi cerebro?"" 
- No hijo, ""Todavía no""","cerebros,testículos,huevos,bañeras",2,sexo
2072,"Le dice un lepero a otro:
- Oye Paco, he comprado un condensador de protones estroboscópicos con fisionador calimastrado y lo he puesto en mi patio.
- ¡EEEEEE! Espera un momento. ¿Qué coño es un patio?",patios,2,regionales
2073,"Un señor está cruzando un paso de cebra, viene un coche a toda marcha y casi le pilla.
-Eh, tu - le dice al conductor -¿es que no sabes tocar el claxon?
- Sí señor, lo que no sé es conducir.",conductores,1,otros
2074,"Le dice un lepero a otro
- Curro ¿Por qué no regaste el jardín?
- Porque está lloviendo a cántaros.
- No seas vago, hombre, aquí tienes un paraguas.","jardineros,paraguas",2,regionales
2075,"LLega una pija de buen ver a un pueblo y paseando por el, se encuentra con el tontito del pueblo.
¿si te doy un beso me das tu móvil?
Y el tontito le responde: 601584523","pijos,móviles,tontos",2,sexo
2076,"¿Que le dice un pato a otro pato jugando a las carreras? 
Vamos empatados.","patos,carreras",1,otros
2077,"Coge un lepero el teléfono
- ¡Holaaaa!. ¿Es el nueve, cuatro, dos, ocho seis, siete, nueve, uno, cuatro.
- Si, si, no, si, si, no, si, no, si.","números,telefonos",1,regionales
2078,"Un Gallego tenía una fábrica de chorizos y estaba enseñando a su hijo cómo funcionaba.
- Hijo, si metes un burro por este agujero, pasará por esta máquina y saldrán por aquí los chorizos.
El hijo luego de pensar un rato le pregunta...
- Padre, ¿y si meto un chorizo por este agujero, entonces saldrá un burro por el otro?...
- ¡NO! nooo... nooo... metes un burro por acá, pasará y saldrán por aquí los chorizos...
- ¡Ahhh...! entonces, meto el chorizo por acá y por allá saldrá un burro!!!...
Desilusionado, el padre le responde.
- No, hijo..., el único agujero al cual le puedes meter un chorizo y sale un burro, lo tiene tu madre","gallegos,padres,chorizos,burros",2,familia
2079,"¿Saben cómo murioKung Fu? 
Pués lo mataron porque lo kunfundieron.",muertes,1,otros
2080,"Uno de Lepe pregunta a su padre.
- Papa, ¿Puedo salir a ver el eclipse?
- Está bien hijo, pero no te acerques demasiado.",eclipses,2,regionales
2081,"¿Qué le dice un jardinero a otro jardinero?
- Disfrutemos mientras PODAMOS",jardineros,2,profesiones
2082,"Le preguntan a Maripily , ¿qué es una hipoteca?
-Es el lugar donde los hipopótamos van de fiesta los fines de semana.","maripily,hipotecas,hipopótamos",1,otros
2083,"Esto eran un médico, un ingeniero y un informático que estaban discutiendo sobre cuál de sus profesiones era la más antigua. El médico dice:
- Veréis… en la Biblia pone que Dios creó a Eva a partir de una costilla de Adán, esto obviamente requiere conocimientos de cirugía y por lo tanto la medicina es la profesión más antigua de todas.
El ingeniero no está de acuerdo:
- Si, bueno, pero antes de todo eso, en la Biblia pone que Dios separo el orden del caos, está claro que eso solo puede hacerse con una gran obra de ingeniería.
El informático sonríe y dice:
- Primero fue la informática, cómo creéis que Dios creó el caos?","informática,ingenieros,informáticos,Dios",2,profesiones
2084,"Dos de Lepe se van al bosque en busca de un abeto para Navidad.
Después de varias horas dando vueltas y más vueltas, uno le dice al otro:
- Bueno, ¡ya está bien!. El próximo abeto que veamos lo cogemos tenga o no tenga bolas de navidad.","navidad,abetos",2,regionales
2085,"¿ Por qué las gallinas quieren tanto a sus pollitos? 
-Porque les costó un huevo tenerlos.","gallinas,huevos",2,otros
2086,"¿Por qué un libro de matemáticas se suicidó? 
- Porque tenía muchos problemas.","problemas,matemáticas",2,otros
2087,"Le preguntan a Maripily, ¿quién fue Juana de Arco?
-Ayy, esa tipa era una drogadicta, no ves que en el libro de historia dice que murió por heroína...","maripily,historia",1,otros
2088,"Resulta que un chico de Torrejón de Ardoz llega a su casa un mediodía sin ánimo de comer y sin apetito.
-El padre se lo mira muy serio y preocupado, porque el chico llevada dos meses haciendo el Servicio Militar, y le dice:
- ¡Niñooo! ¿Tan malamente se está en ""Paracas""? que vienes desganao, que no duermes apenas, que te pasas las noches en vela y que encima no comes.
- ¡Hombre, papaaaa! Son unas experiencias muy duras. Hay un capitán allí que es muy severo y el hombre cuando estamos a dos mil pies en el helicóptero y está todo el mundo preparado con la mochila para saltar, me ve la cara de miedo, y esta mañana ¿qué te crees que me ha dicho?
- ¡Cuéntame mi arma!, le dice el padre.
- ¡¡¡¡¡O saltas ahora mismo o te violo!!!!!
- ¿Y saltaste? prosigue el padre.
- ¡Oye papaaa!, al principio un poquito.","mili,padres,hijos",2,profesiones
2089,"Lepero suicida, mata a su hermano gemelo por error",gemelos,1,regionales
2090,"Se juzga a un lepero y dice el fiscal al acusado:
- A ver, ¿por qué disparó dos tiros contra su suegra?
- ¡Por qué no tenía mas balas!","asesinatos,balas,fiscales,juicios",1,regionales
2091,"Un individuo va a la consulta médica y dice:
-Doctor vengo para que me reconozca.
El médico se lo queda mirando y le contesta.
-Disculpe, pero ahora no caigo.",doctores,2,profesiones
2092,"¿Por qué los leperos usan solamente la letra 'T' en sus agendas de teléfonos?
- Teléfono de Antonio, teléfono de Luis, teléfono de ... ..","telefonos,agendas",1,regionales
2093,"Van dos de Lepe en un bote.
- Oye Bartolo ¿Tú sabes porque los buzos se tiran al mar hacia atrás?
- ¡Joder hombre! ¡Si se tirasen hacia delante caerían dentro del bote!","buzos,botes",1,regionales
2094,"Saludo de un español a un chino:
¡Hola! 
Y el chino le contesta: las doce y tleinta.","chinos,españoles",2,regionales
2095,"Esto es un argentino que estaba haciendo el amor con su novia y en el momento culminante ella le dice:
- ¡Ay! Dios mío!!!!!
Y él le responde:
- Bueno…..en la intimidad, me puedes llamar César.","dioses,amor",2,sexo
2096,¿Por qué un gallego se colgó en el baño? Porque leyó el letrero que decía: COLGATE,"gallegos,dentríficos",1,regionales
2097,"El pequeño Jaimito pregunta a su padre:
- Oye, papá ¿Pendejo se acentúa?
- Con los años, hijo, con los años, le contesta el padre.",padres,1,familia
2098,"La jerarquía es como un estante..... ¡A más altura, menos sirve....!",estantes,2,otros
2099,"Iba un autobús por Despeñaperros, cuesta abajo, con 60 pasajeros, a 120 Km por hora y detrás un tío corriendo, corriendo, corriendo y uno que pasa con otro coche le dice..... Jefeeeee!!!!! que no lo coge ya.
Y el tío corriendo le contesta....Pués tengo que cogerlo, tengo que cogerlo,porque soy el conductor.","conductores,chóferes,autobuses",2,profesiones
2100,"Esto es un amigo que se encuentra con otro y le dice:
-¡Oye! No te veo ultimamente por la Peña ¿Donde te metes?.
-Es que he estado en una clínica quince días desintoxicándome del tabaco. Me han puesto parches de nicotina por todo el cuerpo y un psicólogo me ha estado dando unas charlas, hasta que me ha convencido y me ha quitado ya del tabaco.
-Pero tío ¿Qué me dices?.....si estás fumando ahora!!.
-Si, pero ahora fumo sin ganas.","clínicas,tabaco,fumadores",2,familia
2101,"¿Conoces el mejor negocio del mundo? Le pregunta un amigo a otro.
Por supuesto: El mejor negocio del mundo es comprar un argentino en lo que vale y venderlo en lo que dice valer.","argentinos,negocios",2,regionales
2102,"¿Cómo manda un Lepero un fax confidencial?
- En un sobre cerrado.","sobres,fax",1,regionales
2103,"Un hombre de compras descubre una nueva marca de preservativos ""Condones Olímpicos"".
Impresionado compra una caja.Al llegar a casa, le anuncia a su mujer la nueva adquisición....
- ¿Condones Olímpicos? (dice ella) ¿Y qué tienen de especial?.
- Vienen en tres colores (contesta él) Oro, Plata y Bronce.
- Y ¿Qué color te vas a poner esta noche?.
- Oro, por supuesto (responde el marido todo orgulloso).
- Y ¿Por qué no usas el de Plata? Estaría bien que alguna vez terminaras segundo.","condones,preservativos",2,sexo
2104,"Estaban 2 tomates en la nevera y uno le dice al otro:
- Oye eres feo, peludo y te estás poniendo de otro color.
Y le contesta el otro:
- ¿Pero qué me estás contando? Si soy un Kiwi","neveras,tomates,kiwis",1,otros
2105,"Una pareja gallega está preparando el divorcio, y dice ella:
- Yo me quedo con el nene, Manolo...-.
- ¡Joder! ¿Y eso por qué?-.
- Pues porque es mío, no tuyo...- dice ella.
- ¡Pero si tampoco es tuyo!- contesta el gallego.
- ¡Cómo que no!? ¿Y quién lo parió?- pregunta ella.
- No sé... ¿Tú te acuerdas el día que nació, estando en la maternidad, que se ensució y me dijiste que lo cambiara?-.
- Sí...-.
- Pues... ¡Lo cambié!-.","divorcios,partos",2,familia
2106,"Un gallego le muestra a un amigo el reloj que le regalaron:
- ¡Mira esto!... Mira qué reloj me mandó mi primo: da la hora, los minutos, los segundos, la fecha. Tiene alarma, cronómetro, tiene linterna y radio....-.
- ¡Excelente, Manolo, cuántas cosas!-.
- Sí, y mi primo me dijo que me podía bañar con él, pero no encuentro el botón para que tire agua...-.","gallegos,relojes",2,familia
2107,"-¿Aló, aeropuerto?, le habla Maripily ¿Puede decirme cuánto dura el vuelo de San Juan a Miami? 
-Sí, un minuto... 
-¡Ay!, muchas gracias...","maripily,aeropuertos",2,otros
2108,"Se encuentran Maripily y Carolina en una funeraria, y ‘Caro’, le pregunta a su amiga:
-¿Y de qué murió tu amigo?
Y responde Maripily:
-Creo que en una pelea, porque afuera dice ‘sepelio’, pero no dice con quién...","funerales,maripily",2,familia
2109,"En la clase de gramática la maestra le pregunta a Jaimito.
-Jaimito, en la oración ""María está disfrutando"" ¿Donde está el sujeto?
-Muy fácil señorita profesora, contesta Jaimito, pués encima de ella.","profesores,alumnos",2,sexo
2110,"En clase la maestra le dice a Jaimito.
¿Dime una causa del por qué nuestros padres se divorcian hoy en día ?
- La diarrea, maestra, responde Jaimito.
¿Como?... ¡Explícame eso!
- Pués mire maestra, le dice Jaimito, es que yo escuché a mi mamá decirle a mi papá: 
¡¡ Si no se te pone dura esa mierda, te voy a pedir el divorcio !!","diarrea,divorcios,profesores,maestros",2,sexo
2111,"Estos son Zidane i Nhug, nuestros perros de caza... 
.... de caza nueztra.",perros,2,animales
2112,"Un niño que le grita a su padre.
- ¡¡¡ Papá, Papá, los mosquitos no me dejan dormir, me están picando !!!.
- A lo que el padre responde:
- Bueno hijo, apaga la luz y duerme...
El niño apaga la luz cuando de pronto entra en su habitación una luciérnaga y el niño grita de nuevo:
-¡¡¡ Papá, ahora me están buscando con linterna!!!.","mosquitos,linternas,luciérnagas",2,animales
